market,report,contract_name,report_date,category,long,short,open_interest
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-08-10,nonreportable,74383,81406,649126
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-08-10,other_rept,114526,119160,649126
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-08-17,asset_manager,141388,148699,630624
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-08-17,dealer,163165,164759,630624
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-08-17,leveraged_funds,135149,129713,630624
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-08-17,nonreportable,76509,74842,630624
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-08-17,other_rept,114413,112611,630624
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-08-24,asset_manager,148004,143535,633782
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-08-24,dealer,167965,161602,633782
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-08-24,leveraged_funds,127238,138950,633782
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-08-24,nonreportable,77092,75016,633782
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-08-24,other_rept,113483,114679,633782
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-08-31,asset_manager,148379,137619,621736
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-08-31,dealer,167901,155401,621736
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-08-31,leveraged_funds,117720,143410,621736
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-08-31,nonreportable,72124,77093,621736
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-08-31,other_rept,115612,108213,621736
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-09-07,asset_manager,141953,135622,603424
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-09-07,dealer,163645,150135,603424
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-09-07,leveraged_funds,114391,139046,603424
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-09-07,nonreportable,72117,72707,603424
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-09-07,other_rept,111318,105914,603424
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-09-14,asset_manager,139702,143156,614908
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-09-14,dealer,158248,161504,614908
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-09-14,leveraged_funds,132414,125847,614908
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-09-14,nonreportable,75000,72578,614908
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-09-14,other_rept,109544,111823,614908
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-09-21,asset_manager,136460,150008,622755
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-09-21,dealer,145496,178337,622755
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-09-21,leveraged_funds,160045,101513,622755
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-09-21,nonreportable,74899,74560,622755
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-09-21,other_rept,105855,118337,622755
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-09-28,asset_manager,138924,152426,633369
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-09-28,dealer,153364,175988,633369
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-09-28,leveraged_funds,155155,110860,633369
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-09-28,nonreportable,75119,76889,633369
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-09-28,other_rept,110807,117206,633369
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-10-05,asset_manager,139405,150817,630917
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-10-05,dealer,154018,174059,630917
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-10-05,leveraged_funds,147127,117859,630917
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-10-05,nonreportable,77424,73995,630917
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-10-05,other_rept,112943,114187,630917
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-10-12,asset_manager,143783,150934,640688
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-10-12,dealer,162354,170804,640688
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-10-12,leveraged_funds,142844,126246,640688
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-10-12,nonreportable,77681,76082,640688
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-10-12,other_rept,114026,116622,640688
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-10-19,asset_manager,143315,150925,639652
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-10-19,dealer,161458,171161,639652
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-10-19,leveraged_funds,144432,124222,639652
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-10-19,nonreportable,77618,75899,639652
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-10-19,other_rept,112829,117445,639652
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-10-26,asset_manager,138647,149333,626042
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-10-26,dealer,149773,175769,626042
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-10-26,leveraged_funds,153397,109540,626042
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-10-26,nonreportable,74045,76205,626042
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-10-26,other_rept,110180,115195,626042
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-11-02,asset_manager,132992,147464,609688
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-11-02,dealer,143573,173465,609688
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-11-02,leveraged_funds,152976,103093,609688
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-11-02,nonreportable,75200,71126,609688
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-11-02,other_rept,104947,114540,609688
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-11-09,asset_manager,136995,148129,619834
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-11-09,dealer,153447,168867,619834
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-11-09,leveraged_funds,147526,112805,619834
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-11-09,nonreportable,76737,72022,619834
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-11-09,other_rept,105129,118011,619834
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-11-16,asset_manager,138147,141855,608702
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-11-16,dealer,156544,159981,608702
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-11-16,leveraged_funds,130421,125233,608702
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-11-16,nonreportable,74175,71915,608702
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-11-16,other_rept,109415,109718,608702
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-11-23,asset_manager,135191,140813,600009
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-11-23,dealer,151544,160461,600009
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-11-23,leveraged_funds,132306,119698,600009
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-11-23,nonreportable,71683,72319,600009
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-11-23,other_rept,109285,106718,600009
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-11-30,asset_manager,137130,131907,584863
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-11-30,dealer,155994,148135,584863
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-11-30,leveraged_funds,117104,128539,584863
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-11-30,nonreportable,69551,70816,584863
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-11-30,other_rept,105084,105466,584863
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-12-07,asset_manager,142968,137927,610642
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-12-07,dealer,162925,154609,610642
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-12-07,leveraged_funds,121229,135240,610642
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-12-07,nonreportable,69456,77099,610642
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-12-07,other_rept,114064,105767,610642
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-12-14,asset_manager,136710,143044,608162
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-12-14,dealer,151945,164299,608162
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-12-14,leveraged_funds,133742,121686,608162
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-12-14,nonreportable,78271,67689,608162
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-12-14,other_rept,107494,111444,608162
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-12-21,asset_manager,140560,140315,610597
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-12-21,dealer,158124,159386,610597
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-12-21,leveraged_funds,129152,127299,610597
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-12-21,nonreportable,74209,72335,610597
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-12-21,other_rept,108552,111262,610597
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-12-28,asset_manager,142625,140905,616369
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-12-28,dealer,160967,159544,616369
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-12-28,leveraged_funds,127066,131808,616369
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-12-28,nonreportable,74098,73832,616369
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2021-12-28,other_rept,111613,110280,616369
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-01-04,asset_manager,148250,142877,632883
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-01-04,dealer,170696,158404,632883
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-01-04,leveraged_funds,124811,141000,632883
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-01-04,nonreportable,74419,77471,632883
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-01-04,other_rept,114707,113131,632883
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-01-11,asset_manager,146751,143829,631695
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-01-11,dealer,165932,162549,631695
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-01-11,leveraged_funds,125845,139466,631695
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-01-11,nonreportable,79019,72589,631695
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-01-11,other_rept,114148,113262,631695
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-01-18,asset_manager,146846,138072,619386
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-01-18,dealer,166522,155558,619386
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-01-18,leveraged_funds,118564,141578,619386
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-01-18,nonreportable,73982,74671,619386
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-01-18,other_rept,113472,109507,619386
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-01-25,asset_manager,137978,135889,595364
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-01-25,dealer,155349,154240,595364
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-01-25,leveraged_funds,124497,125556,595364
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-01-25,nonreportable,69113,73775,595364
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-01-25,other_rept,108427,105904,595364
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-02-01,asset_manager,133798,141502,598478
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-02-01,dealer,149790,161418,598478
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-02-01,leveraged_funds,136096,115265,598478
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-02-01,nonreportable,71179,72456,598478
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-02-01,other_rept,107615,107837,598478
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-02-08,asset_manager,136209,144117,609404
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-02-08,dealer,149103,167787,609404
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-02-08,leveraged_funds,142466,113484,609404
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-02-08,nonreportable,73332,72925,609404
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-02-08,other_rept,108294,111091,609404
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-02-15,asset_manager,139095,140127,607003
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-02-15,dealer,154924,160717,607003
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-02-15,leveraged_funds,131444,123498,607003
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-02-15,nonreportable,72177,73503,607003
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-02-15,other_rept,109363,109158,607003
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-02-22,asset_manager,145310,139032,618135
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-02-22,dealer,162245,159185,618135
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-02-22,leveraged_funds,129770,129847,618135
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-02-22,nonreportable,70222,78130,618135
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-02-22,other_rept,110588,111941,618135
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-03-01,asset_manager,143012,142244,620120
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-03-01,dealer,162282,160181,620120
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-03-01,leveraged_funds,128688,131763,620120
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-03-01,nonreportable,71913,76914,620120
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-03-01,other_rept,114225,109018,620120
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-03-08,asset_manager,144711,140756,620581
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-03-08,dealer,161511,161191,620581
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-03-08,leveraged_funds,130723,129921,620581
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-03-08,nonreportable,71163,77777,620581
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-03-08,other_rept,112473,110936,620581
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-03-15,asset_manager,138370,143582,612939
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-03-15,dealer,156433,162295,612939
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-03-15,leveraged_funds,135646,121789,612939
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-03-15,nonreportable,74191,72913,612939
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-03-15,other_rept,108299,112360,612939
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-03-22,asset_manager,139412,140467,608432
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-03-22,dealer,158840,157545,608432
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-03-22,leveraged_funds,128779,126762,608432
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-03-22,nonreportable,73686,72338,608432
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-03-22,other_rept,107715,111320,608432
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-03-29,asset_manager,142198,145415,625246
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-03-29,dealer,165166,159962,625246
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-03-29,leveraged_funds,126022,136581,625246
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-03-29,nonreportable,77749,72310,625246
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-03-29,other_rept,114111,110978,625246
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-04-05,asset_manager,150013,140006,630478
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-04-05,dealer,169669,158179,630478
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-04-05,leveraged_funds,124369,140431,630478
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-04-05,nonreportable,71062,80255,630478
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-04-05,other_rept,115365,111607,630478
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-04-12,asset_manager,146044,141796,625738
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-04-12,dealer,168590,156794,625738
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-04-12,leveraged_funds,116172,146638,625738
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-04-12,nonreportable,83200,66976,625738
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-04-12,other_rept,111732,113534,625738
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-04-19,asset_manager,149430,139581,628285
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-04-19,dealer,172054,154654,628285
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-04-19,leveraged_funds,115133,148747,628285
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-04-19,nonreportable,76454,74334,628285
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-04-19,other_rept,115214,110969,628285
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-04-26,asset_manager,149179,144762,639000
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-04-26,dealer,177164,155116,639000
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-04-26,leveraged_funds,117124,151256,639000
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-04-26,nonreportable,79291,74067,639000
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-04-26,other_rept,116242,113799,639000
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-05-03,asset_manager,151563,140183,634230
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-05-03,dealer,172851,156949,634230
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-05-03,leveraged_funds,119555,146822,634230
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-05-03,nonreportable,75537,76677,634230
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-05-03,other_rept,114724,113599,634230
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-05-10,asset_manager,149039,141524,631659
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-05-10,dealer,168088,160375,631659
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-05-10,leveraged_funds,124074,141223,631659
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-05-10,nonreportable,75471,76126,631659
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-05-10,other_rept,114987,112411,631659
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-05-17,asset_manager,146305,147464,638627
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-05-17,dealer,168691,163395,638627
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-05-17,leveraged_funds,130991,137233,638627
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-05-17,nonreportable,76674,76595,638627
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-05-17,other_rept,115966,113940,638627
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-05-24,asset_manager,148491,145527,639169
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-05-24,dealer,164512,167856,639169
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-05-24,leveraged_funds,133490,134961,639169
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-05-24,nonreportable,75218,78182,639169
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-05-24,other_rept,117458,112643,639169
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-05-31,asset_manager,144628,149568,639556
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-05-31,dealer,167643,164925,639556
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-05-31,leveraged_funds,134019,134594,639556
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-05-31,nonreportable,78713,74782,639556
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-05-31,other_rept,114553,115687,639556
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-06-07,asset_manager,147971,149032,645660
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-06-07,dealer,165168,170576,645660
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-06-07,leveraged_funds,139131,132047,645660
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-06-07,nonreportable,76011,78946,645660
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-06-07,other_rept,117379,115059,645660
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-06-14,asset_manager,145449,145234,631921
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-06-14,dealer,165926,162673,631921
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-06-14,leveraged_funds,129779,135628,631921
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-06-14,nonreportable,76222,75440,631921
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-06-14,other_rept,114545,112946,631921
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-06-21,asset_manager,144788,145544,631157
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-06-21,dealer,163020,165182,631157
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-06-21,leveraged_funds,134825,130261,631157
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-06-21,nonreportable,75947,75531,631157
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-06-21,other_rept,112577,114639,631157
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-06-28,asset_manager,147175,144221,633470
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-06-28,dealer,166357,163047,633470
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-06-28,leveraged_funds,130007,136051,633470
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-06-28,nonreportable,74164,77869,633470
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-06-28,other_rept,115767,112282,633470
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-07-05,asset_manager,148208,148168,644296
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-07-05,dealer,168052,166982,644296
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-07-05,leveraged_funds,131206,139398,644296
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-07-05,nonreportable,79819,74812,644296
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-07-05,other_rept,117011,114936,644296
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-07-12,asset_manager,150233,147322,646859
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-07-12,dealer,173526,162841,646859
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-07-12,leveraged_funds,127679,144001,646859
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-07-12,nonreportable,80125,75122,646859
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-07-12,other_rept,115296,117573,646859
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-07-19,asset_manager,154691,141802,644550
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-07-19,dealer,177585,157580,644550
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-07-19,leveraged_funds,118058,152653,644550
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-07-19,nonreportable,75268,79425,644550
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-07-19,other_rept,118948,113090,644550
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-07-26,asset_manager,153383,146253,651382
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-07-26,dealer,181051,157668,651382
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-07-26,leveraged_funds,116112,157469,651382
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2022-07-26,nonreportable,77710,78620,651382
